"player_id","name","year","team","kick_returns","yards_kick_returned","kick_returns_for_tds","punt_returns","yards_punt_returned","punt_returns_for_tds"
coreyharris/2501040,"Harris, Corey","1995",Seattle Seahawks,"19","397","0",--,--,--
coreyharris/2501040,"Harris, Corey","1994",Green Bay Packers,"29","618","0",--,--,--
coreyharris/2501040,"Harris, Corey","1993",Green Bay Packers,"16","482","0",--,--,--
coreyharris/2501040,"Harris, Corey","1992",Houston Oilers,"10","206","0",--,--,--
coreyharris/2501040,"Harris, Corey","1992",Green Bay Packers,"23","485","0",--,--,--
coreyharris/2501040,"Harris, Corey","1992",Houston Oilers,"10","206","0","6","17","0"
coreyharris/2501040,"Harris, Corey","1992",Green Bay Packers,"23","485","0","6","17","0"
reggiebarlow/2499539,"Barlow, Reggie","2003",Tampa Bay Buccaneers,"10","221","0","12","58","0"
reggiebarlow/2499539,"Barlow, Reggie","2002",Tampa Bay Buccaneers,--,--,--,--,--,--
reggiebarlow/2499539,"Barlow, Reggie","2001",Oakland Raiders,--,--,--,--,--,--
reggiebarlow/2499539,"Barlow, Reggie","2000",Jacksonville Jaguars,"11","224","0","29","200","0"
reggiebarlow/2499539,"Barlow, Reggie","1999",Jacksonville Jaguars,"19","396","0","38","414","1"
reggiebarlow/2499539,"Barlow, Reggie","1998",Jacksonville Jaguars,"30","747","0","43","555","1"
reggiebarlow/2499539,"Barlow, Reggie","1997",Jacksonville Jaguars,"10","267","1","36","412","0"
reggiebarlow/2499539,"Barlow, Reggie","1996",Jacksonville Jaguars,--,--,--,--,--,--
philepps/2513667,"Epps, Phil","1989",New York Jets,"9","154","0",--,--,--
philepps/2513667,"Epps, Phil","1988",Green Bay Packers,--,--,--,--,--,--
philepps/2513667,"Epps, Phil","1987",Green Bay Packers,--,--,--,--,--,--
philepps/2513667,"Epps, Phil","1986",Green Bay Packers,"1","21","0",--,--,--
philepps/2513667,"Epps, Phil","1985",Green Bay Packers,"12","279","0","15","146","0"
philepps/2513667,"Epps, Phil","1984",Green Bay Packers,"12","232","0","29","199","0"
philepps/2513667,"Epps, Phil","1983",Green Bay Packers,--,--,--,"36","324","1"
philepps/2513667,"Epps, Phil","1982",Green Bay Packers,--,--,--,"20","150","0"
bobgarner/2514637,"Garner, Bob","1962",Oakland Raiders,"1","8","0","20","162","0"
bobgarner/2514637,"Garner, Bob","1961",Oakland Raiders,--,--,--,"2","5","0"
bobgarner/2514637,"Garner, Bob","1960",Los Angeles Chargers,--,--,--,"6","85","0"
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2016",New York Giants,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2015",New York Giants,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2014",New York Giants,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2013",Denver Broncos,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2012",Philadelphia Eagles,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2011",Philadelphia Eagles,"2","52","0","0",-2,"0"
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2010",Arizona Cardinals,--,--,--,"1","0","0"
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2009",Arizona Cardinals,--,--,--,--,--,--
dominiquerodgers-cromartie/306,"Rodgers-Cromartie, Dominique","2008",Arizona Cardinals,--,--,--,--,--,--
donperkins/2523013,"Perkins, Don","1946",Chicago Bears,"1","25","0","1","14","0"
donperkins/2523013,"Perkins, Don","1945",Green Bay Packers,--,--,--,--,--,--
donperkins/2523013,"Perkins, Don","1945",Chicago Bears,--,--,--,--,--,--
donperkins/2523013,"Perkins, Don","1945",Green Bay Packers,--,--,--,--,--,--
donperkins/2523013,"Perkins, Don","1945",Chicago Bears,--,--,--,--,--,--
donperkins/2523013,"Perkins, Don","1944",Green Bay Packers,"2","34","0",--,--,--
julianedelman/238498,"Edelman, Julian","2016",New England Patriots,"3","44","0","15","135","0"
julianedelman/238498,"Edelman, Julian","2015",New England Patriots,--,--,--,"10","81","0"
julianedelman/238498,"Edelman, Julian","2014",New England Patriots,--,--,--,"25","299","1"
julianedelman/238498,"Edelman, Julian","2013",New England Patriots,--,--,--,"35","374","0"
julianedelman/238498,"Edelman, Julian","2012",New England Patriots,"3","38","0","17","263","1"
julianedelman/238498,"Edelman, Julian","2011",New England Patriots,"12","284","0","28","296","1"
julianedelman/238498,"Edelman, Julian","2010",New England Patriots,--,--,--,"21","321","1"
julianedelman/238498,"Edelman, Julian","2009",New England Patriots,"11","241","0","6","63","0"
dickchristy/2511476,"Christy, Dick","1963",New York Jets,"24","585","0","9","46","0"
dickchristy/2511476,"Christy, Dick","1962",New York Titans,"38","824","0","15","250","2"
dickchristy/2511476,"Christy, Dick","1961",New York Titans,"15","360","0","18","383","2"
dickchristy/2511476,"Christy, Dick","1960",Boston Patriots,"24","617","0","8","73","0"
dickchristy/2511476,"Christy, Dick","1958",Pittsburgh Steelers,"16","384","0","17","153","0"
choo-chooroberts/2524262,"Roberts, Choo-Choo","1950",New York Giants,"1","13","0",--,--,--
choo-chooroberts/2524262,"Roberts, Choo-Choo","1949",New York Giants,"1","16","0",--,--,--
choo-chooroberts/2524262,"Roberts, Choo-Choo","1948",New York Giants,"7","160","0","1","10","0"
choo-chooroberts/2524262,"Roberts, Choo-Choo","1947",New York Giants,"8","141","0",--,--,--
nathanvasher/2505689,"Vasher, Nathan","2010",Detroit Lions,--,--,--,--,--,--
nathanvasher/2505689,"Vasher, Nathan","2009",Chicago Bears,--,--,--,--,--,--
nathanvasher/2505689,"Vasher, Nathan","2008",Chicago Bears,--,--,--,"6","46","0"
nathanvasher/2505689,"Vasher, Nathan","2007",Chicago Bears,--,--,--,--,--,--
nathanvasher/2505689,"Vasher, Nathan","2006",Chicago Bears,--,--,--,--,--,--
nathanvasher/2505689,"Vasher, Nathan","2005",Chicago Bears,"1","0","0",--,--,--
nathanvasher/2505689,"Vasher, Nathan","2004",Chicago Bears,--,--,--,--,--,--
dickbass/2509131,"Bass, Dick","1969",Los Angeles Rams,--,--,--,--,--,--
dickbass/2509131,"Bass, Dick","1968",Los Angeles Rams,--,--,--,--,--,--
dickbass/2509131,"Bass, Dick","1967",Los Angeles Rams,--,--,--,--,--,--
dickbass/2509131,"Bass, Dick","1966",Los Angeles Rams,--,--,--,--,--,--
dickbass/2509131,"Bass, Dick","1965",Los Angeles Rams,--,--,--,"1","0","0"
dickbass/2509131,"Bass, Dick","1964",Los Angeles Rams,"1","25","0","1","0","0"
dickbass/2509131,"Bass, Dick","1963",Los Angeles Rams,--,--,--,"1","11","0"
dickbass/2509131,"Bass, Dick","1962",Los Angeles Rams,"19","446","0","6","81","0"
dickbass/2509131,"Bass, Dick","1961",Los Angeles Rams,"23","698","0","4","109","1"
dickbass/2509131,"Bass, Dick","1960",Los Angeles Rams,"11","246","0","11","62","0"
erniejackson/2517246,"Jackson, Ernie","1979",Detroit Lions,--,--,--,--,--,--
erniejackson/2517246,"Jackson, Ernie","1978",Atlanta Falcons,--,--,--,--,--,--
erniejackson/2517246,"Jackson, Ernie","1977",New Orleans Saints,--,--,--,--,--,--
erniejackson/2517246,"Jackson, Ernie","1976",New Orleans Saints,--,--,--,--,--,--
erniejackson/2517246,"Jackson, Ernie","1975",New Orleans Saints,--,--,--,--,--,--
erniejackson/2517246,"Jackson, Ernie","1974",New Orleans Saints,"1","27","0","2","3","0"
erniejackson/2517246,"Jackson, Ernie","1973",New Orleans Saints,"1","0","0",--,--,--
erniejackson/2517246,"Jackson, Ernie","1972",New Orleans Saints,--,--,--,--,--,--
walterwest/2528567,"West, Walter","1944",Cleveland Rams,"1","15","0","1","0","0"
carlward/2528214,"Ward, Carl","1969",New Orleans Saints,"3","58","0","1","5","0"
carlward/2528214,"Ward, Carl","1968",Cleveland Browns,"13","236","0",--,--,--
carlward/2528214,"Ward, Carl","1967",Cleveland Browns,"22","546","1","6","62","0"
dantewesley/2505094,"Wesley, Dante","2010",Detroit Lions,--,--,--,--,--,--
dantewesley/2505094,"Wesley, Dante","2009",Carolina Panthers,--,--,--,--,--,--
dantewesley/2505094,"Wesley, Dante","2008",Carolina Panthers,--,--,--,"1","0","0"
dantewesley/2505094,"Wesley, Dante","2007",Carolina Panthers,--,--,--,--,--,--
dantewesley/2505094,"Wesley, Dante","2006",Chicago Bears,--,--,--,"1","0","0"
dantewesley/2505094,"Wesley, Dante","2005",Carolina Panthers,--,--,--,--,--,--
dantewesley/2505094,"Wesley, Dante","2004",Carolina Panthers,"1","15","0",--,--,--
dantewesley/2505094,"Wesley, Dante","2003",Carolina Panthers,--,--,--,--,--,--
dantewesley/2505094,"Wesley, Dante","2002",Carolina Panthers,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1977",Oakland Raiders,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1974",Oakland Raiders,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1973",Oakland Raiders,--,--,--,"1","0","0"
jimmywarren/2528256,"Warren, Jimmy","1972",Oakland Raiders,"4","57","0",--,--,--
jimmywarren/2528256,"Warren, Jimmy","1971",Oakland Raiders,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1970",Oakland Raiders,"2","47","0",--,--,--
jimmywarren/2528256,"Warren, Jimmy","1969",Miami Dolphins,"1","0","0",--,--,--
jimmywarren/2528256,"Warren, Jimmy","1968",Miami Dolphins,"10","227","0","2",-1,"0"
jimmywarren/2528256,"Warren, Jimmy","1967",Miami Dolphins,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1966",Miami Dolphins,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1965",San Diego Chargers,--,--,--,--,--,--
jimmywarren/2528256,"Warren, Jimmy","1964",San Diego Chargers,"13","353","0","1","0","0"
tomhall/2515655,"Hall, Tom","1969",Minnesota Vikings,--,--,--,--,--,--
tomhall/2515655,"Hall, Tom","1968",Minnesota Vikings,--,--,--,--,--,--
tomhall/2515655,"Hall, Tom","1967",New Orleans Saints,--,--,--,--,--,--
tomhall/2515655,"Hall, Tom","1966",Minnesota Vikings,"7","141","0",--,--,--
tomhall/2515655,"Hall, Tom","1965",Minnesota Vikings,"4","93","0","3","21","0"
tomhall/2515655,"Hall, Tom","1964",Minnesota Vikings,--,--,--,--,--,--
tomhall/2515655,"Hall, Tom","1963",Detroit Lions,"6","143","0","10","107","0"
tomhall/2515655,"Hall, Tom","1962",Detroit Lions,"1","16","0",--,--,--
ikeforte/2514257,"Forte, Ike","1981",New York Giants,--,--,--,--,--,--
ikeforte/2514257,"Forte, Ike","1980",Washington Redskins,"4","114","0",--,--,--
ikeforte/2514257,"Forte, Ike","1979",Washington Redskins,"8","211","0",--,--,--
ikeforte/2514257,"Forte, Ike","1978",Washington Redskins,"11","243","0","1",-5,"0"
ikeforte/2514257,"Forte, Ike","1977",New England Patriots,--,--,--,"2","9","0"
ikeforte/2514257,"Forte, Ike","1976",New England Patriots,"3","62","0",--,--,--
jamisoncrowder/2552415,"Crowder, Jamison","2016",Washington Redskins,--,--,--,"27","328","1"
jamisoncrowder/2552415,"Crowder, Jamison","2015",Washington Redskins,"1","13","0","30","158","0"
keithlincoln/2519515,"Lincoln, Keith","1968",Buffalo Bills,--,--,--,--,--,--
keithlincoln/2519515,"Lincoln, Keith","1968",San Diego Chargers,"2","37","0",--,--,--
keithlincoln/2519515,"Lincoln, Keith","1968",Buffalo Bills,--,--,--,--,--,--
keithlincoln/2519515,"Lincoln, Keith","1968",San Diego Chargers,"2","37","0",--,--,--
keithlincoln/2519515,"Lincoln, Keith","1967",Buffalo Bills,--,--,--,--,--,--
keithlincoln/2519515,"Lincoln, Keith","1966",San Diego Chargers,--,--,--,--,--,--
keithlincoln/2519515,"Lincoln, Keith","1965",San Diego Chargers,"2","46","0",--,--,--
keithlincoln/2519515,"Lincoln, Keith","1964",San Diego Chargers,--,--,--,--,--,--
keithlincoln/2519515,"Lincoln, Keith","1963",San Diego Chargers,"17","439","0","7","98","0"
keithlincoln/2519515,"Lincoln, Keith","1962",San Diego Chargers,"14","398","1","11","94","0"
keithlincoln/2519515,"Lincoln, Keith","1961",San Diego Chargers,"4","98","0","7","150","1"
braxtonmiller/2555348,"Miller, Braxton","2016",Houston Texans,"3","41","0","1","1","0"
mikemartin/2520255,"Martin, Mike","1989",Cincinnati Bengals,--,--,--,"15","107","0"
mikemartin/2520255,"Martin, Mike","1988",Cincinnati Bengals,--,--,--,"5","30","0"
mikemartin/2520255,"Martin, Mike","1987",Cincinnati Bengals,"3","51","0","28","277","0"
mikemartin/2520255,"Martin, Mike","1986",Cincinnati Bengals,"4","83","0","13","96","0"
mikemartin/2520255,"Martin, Mike","1985",Cincinnati Bengals,"48","1,104","0","32","268","0"
mikemartin/2520255,"Martin, Mike","1984",Cincinnati Bengals,"19","386","0","24","376","0"
mikemartin/2520255,"Martin, Mike","1983",Cincinnati Bengals,"1","19","0","23","227","0"
davekopay/2518728,"Kopay, Dave","1972",Green Bay Packers,--,--,--,--,--,--
davekopay/2518728,"Kopay, Dave","1971",New Orleans Saints,--,--,--,--,--,--
davekopay/2518728,"Kopay, Dave","1970",Washington Redskins,--,--,--,"1","0","0"
davekopay/2518728,"Kopay, Dave","1969",Washington Redskins,"9","187","0",--,--,--
davekopay/2518728,"Kopay, Dave","1968",Detroit Lions,"2","29","0",--,--,--
davekopay/2518728,"Kopay, Dave","1967",San Francisco 49ers,"1","21","0",--,--,--
davekopay/2518728,"Kopay, Dave","1966",San Francisco 49ers,"2","20","0","4","28","0"
davekopay/2518728,"Kopay, Dave","1965",San Francisco 49ers,"1","21","0",--,--,--
davekopay/2518728,"Kopay, Dave","1964",San Francisco 49ers,"2","30","0",--,--,--
mikeoliphant/2502353,"Oliphant, Mike","1991",Cleveland Browns,--,--,--,--,--,--
mikeoliphant/2502353,"Oliphant, Mike","1989",Cleveland Browns,"5","69","0",--,--,--
mikeoliphant/2502353,"Oliphant, Mike","1988",Washington Redskins,"7","127","0","7","24","0"
tomschoen/2525094,"Schoen, Tom","1970",Cleveland Browns,"1","27","0","8","18","0"
dickanderson/2508519,"Anderson, Dick","1977",Miami Dolphins,--,--,--,"4","3","0"
dickanderson/2508519,"Anderson, Dick","1976",Miami Dolphins,--,--,--,"2","21","0"
dickanderson/2508519,"Anderson, Dick","1974",Miami Dolphins,--,--,--,"3","9","0"
dickanderson/2508519,"Anderson, Dick","1973",Miami Dolphins,--,--,--,"6","52","0"
dickanderson/2508519,"Anderson, Dick","1972",Miami Dolphins,--,--,--,"5","19","0"
dickanderson/2508519,"Anderson, Dick","1971",Miami Dolphins,--,--,--,"8","114","0"
dickanderson/2508519,"Anderson, Dick","1970",Miami Dolphins,"1","8","0","1","6","0"
dickanderson/2508519,"Anderson, Dick","1969",Miami Dolphins,--,--,--,"12","82","0"
dickanderson/2508519,"Anderson, Dick","1968",Miami Dolphins,"6","106","0","5","18","0"
peteathas/2508707,"Athas, Pete","1976",New Orleans Saints,"2","68","0","35","332","0"
peteathas/2508707,"Athas, Pete","1975",Cleveland Browns,"6","95","0","1","1","0"
peteathas/2508707,"Athas, Pete","1975",Minnesota Vikings,--,--,--,"1","1","0"
peteathas/2508707,"Athas, Pete","1975",Cleveland Browns,"6","95","0","5","36","0"
peteathas/2508707,"Athas, Pete","1975",Minnesota Vikings,--,--,--,"5","36","0"
peteathas/2508707,"Athas, Pete","1974",New York Giants,--,--,--,"20","180","0"
peteathas/2508707,"Athas, Pete","1973",New York Giants,--,--,--,"20","153","0"
peteathas/2508707,"Athas, Pete","1972",New York Giants,--,--,--,"8","95","0"
peteathas/2508707,"Athas, Pete","1971",New York Giants,--,--,--,"3","21","0"
charleywarner/2528245,"Warner, Charley","1966",Buffalo Bills,"33","846","1",--,--,--
charleywarner/2528245,"Warner, Charley","1965",Buffalo Bills,"32","825","2","1","16","0"
charleywarner/2528245,"Warner, Charley","1964",Kansas City Chiefs,"7","180","0","3","55","0"
charleywarner/2528245,"Warner, Charley","1964",Buffalo Bills,"5","121","0","3","55","0"
charleywarner/2528245,"Warner, Charley","1964",Kansas City Chiefs,"7","180","0","9","110","0"
charleywarner/2528245,"Warner, Charley","1964",Buffalo Bills,"5","121","0","9","110","0"
charleywarner/2528245,"Warner, Charley","1963",Kansas City Chiefs,"9","215","0","4","25","0"
travishannah/2501011,"Hannah, Travis","1995",Houston Oilers,--,--,--,"5","36","0"
travishannah/2501011,"Hannah, Travis","1994",Houston Oilers,"5","116","0","9","58","0"
travishannah/2501011,"Hannah, Travis","1993",Houston Oilers,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2011",Houston Texans,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2011",Washington Redskins,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2011",Houston Texans,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2011",Washington Redskins,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2010",Houston Texans,--,--,--,"4","26","0"
davidanderson/2495796,"Anderson, David","2009",Houston Texans,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2008",Houston Texans,--,--,--,--,--,--
davidanderson/2495796,"Anderson, David","2007",Houston Texans,--,--,--,"1","0","0"
davidanderson/2495796,"Anderson, David","2006",Houston Texans,"3","90","0",--,--,--
leonardthompson/2527347,"Thompson, Leonard","1986",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1985",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1984",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1983",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1982",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1981",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1980",Detroit Lions,--,--,--,--,--,--
leonardthompson/2527347,"Thompson, Leonard","1979",Detroit Lions,"6","151","0","9","117","0"
leonardthompson/2527347,"Thompson, Leonard","1978",Detroit Lions,"8","207","0","3","19","0"
leonardthompson/2527347,"Thompson, Leonard","1977",Detroit Lions,"5","84","0",--,--,--
leonardthompson/2527347,"Thompson, Leonard","1976",Detroit Lions,"5","86","0",--,--,--
leonardthompson/2527347,"Thompson, Leonard","1975",Detroit Lions,"12","271","0",--,--,--
brandincooks/2543498,"Cooks, Brandin","2016",New Orleans Saints,--,--,--,"1","2","0"
brandincooks/2543498,"Cooks, Brandin","2015",New Orleans Saints,--,--,--,"2","12","0"
brandincooks/2543498,"Cooks, Brandin","2014",New Orleans Saints,"1","12","0","10","35","0"
johnnyknox/79595,"Knox, Johnny","2011",Chicago Bears,"15","397","0","1","9","0"
johnnyknox/79595,"Knox, Johnny","2010",Chicago Bears,"8","182","0",--,--,--
johnnyknox/79595,"Knox, Johnny","2009",Chicago Bears,"32","927","1","1","0","0"
fredenke/2513658,"Enke, Fred","1954",Baltimore Colts,--,--,--,--,--,--
fredenke/2513658,"Enke, Fred","1953",Baltimore Colts,--,--,--,--,--,--
fredenke/2513658,"Enke, Fred","1952",Philadelphia Eagles,--,--,--,--,--,--
fredenke/2513658,"Enke, Fred","1951",Detroit Lions,--,--,--,--,--,--
fredenke/2513658,"Enke, Fred","1950",Detroit Lions,"1","11","0","1","3","0"
fredenke/2513658,"Enke, Fred","1949",Detroit Lions,--,--,--,--,--,--
fredenke/2513658,"Enke, Fred","1948",Detroit Lions,"5","76","0",--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1948",Boston Yanks,--,--,--,--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1947",Detroit Lions,--,--,--,--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1946",Philadelphia Eagles,--,--,--,--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1945",Philadelphia Eagles,--,--,--,"1","7","0"
royzimmerman/2529665,"Zimmerman, Roy","1944",Philadelphia Eagles,--,--,--,--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1943",Phil-Pitt Combine,"3","55","0",--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1942",Washington Redskins,"1","25","0",--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1941",Washington Redskins,--,--,--,--,--,--
royzimmerman/2529665,"Zimmerman, Roy","1940",Washington Redskins,--,--,--,--,--,--
dezbryant/497278,"Bryant, Dez","2016",Dallas Cowboys,--,--,--,--,--,--
dezbryant/497278,"Bryant, Dez","2015",Dallas Cowboys,--,--,--,--,--,--
dezbryant/497278,"Bryant, Dez","2014",Dallas Cowboys,--,--,--,--,--,--
dezbryant/497278,"Bryant, Dez","2013",Dallas Cowboys,--,--,--,--,--,--
dezbryant/497278,"Bryant, Dez","2012",Dallas Cowboys,--,--,--,"12","66","0"
dezbryant/497278,"Bryant, Dez","2011",Dallas Cowboys,"3","55","0","15","103","0"
